,지자체명,시도명,시군구명,지역명칭,도로명,건축년도,건축구조,건축면적,대지면적(제곱미터),행정동,등급,기준일자,관리기관명,밀집구역포함여부,면적,소유자,관리기관전화번호,아파트,관리부서,건축물구조,건물용도,건물주소,건물구조,건물규모,경도
997,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,면부,,,,,,,,,,,,,,,,,,,,,,
998,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,수원시,,,,,,,,,,,,,,,,,,,,,,
999,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,장안구,,,,,,,,,,,,,,,,,,,,,,
1000,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,권선구,,,,,,,,,,,,,,,,,,,,,,
1001,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,팔달구,,,,,,,,,,,,,,,,,,,,,,
1002,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,영통구,,,,,,,,,,,,,,,,,,,,,,
1003,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,성남시,,,,,,,,,,,,,,,,,,,,,,
1004,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,수정구,,,,,,,,,,,,,,,,,,,,,,
1005,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,중원구,,,,,,,,,,,,,,,,,,,,,,
1006,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,분당구,,,,,,,,,,,,,,,,,,,,,,
1007,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,의정부시,,,,,,,,,,,,,,,,,,,,,,
1008,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,안양시,,,,,,,,,,,,,,,,,,,,,,
1009,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,만안구,,,,,,,,,,,,,,,,,,,,,,
1010,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,동안구,,,,,,,,,,,,,,,,,,,,,,
1011,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,부천시,,,,,,,,,,,,,,,,,,,,,,
1012,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,광명시,,,,,,,,,,,,,,,,,,,,,,
1013,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,평택시,,,,,,,,,,,,,,,,,,,,,,
1014,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,동두천시,,,,,,,,,,,,,,,,,,,,,,
1015,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,안산시,,,,,,,,,,,,,,,,,,,,,,
1016,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,상록구,,,,,,,,,,,,,,,,,,,,,,
1017,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,단원구,,,,,,,,,,,,,,,,,,,,,,
1018,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,고양시,,,,,,,,,,,,,,,,,,,,,,
1019,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,덕양구,,,,,,,,,,,,,,,,,,,,,,
1020,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,일산동구,,,,,,,,,,,,,,,,,,,,,,
1021,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,일산서구,,,,,,,,,,,,,,,,,,,,,,
1022,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,과천시,,,,,,,,,,,,,,,,,,,,,,
1023,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,구리시,,,,,,,,,,,,,,,,,,,,,,
1024,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,남양주시,,,,,,,,,,,,,,,,,,,,,,
1025,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,오산시,,,,,,,,,,,,,,,,,,,,,,
1026,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,시흥시,,,,,,,,,,,,,,,,,,,,,,
1027,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,군포시,,,,,,,,,,,,,,,,,,,,,,
1028,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,의왕시,,,,,,,,,,,,,,,,,,,,,,
1029,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,하남시,,,,,,,,,,,,,,,,,,,,,,
1030,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,용인시,,,,,,,,,,,,,,,,,,,,,,
1031,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,처인구,,,,,,,,,,,,,,,,,,,,,,
1032,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,기흥구,,,,,,,,,,,,,,,,,,,,,,
1033,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,수지구,,,,,,,,,,,,,,,,,,,,,,
1034,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,파주시,,,,,,,,,,,,,,,,,,,,,,
1035,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,이천시,,,,,,,,,,,,,,,,,,,,,,
1036,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,안성시,,,,,,,,,,,,,,,,,,,,,,
1037,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,김포시,,,,,,,,,,,,,,,,,,,,,,
1038,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,화성시,,,,,,,,,,,,,,,,,,,,,,
1039,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,광주시,,,,,,,,,,,,,,,,,,,,,,
1040,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,양주시,,,,,,,,,,,,,,,,,,,,,,
1041,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,포천시,,,,,,,,,,,,,,,,,,,,,,
1042,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,여주시,,,,,,,,,,,,,,,,,,,,,,
1043,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,연천군,,,,,,,,,,,,,,,,,,,,,,
1044,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,가평군,,,,,,,,,,,,,,,,,,,,,,
1045,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경기도,양평군,,,,,,,,,,,,,,,,,,,,,,
1046,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,동부,,,,,,,,,,,,,,,,,,,,,,
1047,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,읍부,,,,,,,,,,,,,,,,,,,,,,
1048,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,면부,,,,,,,,,,,,,,,,,,,,,,
1049,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,춘천시,,,,,,,,,,,,,,,,,,,,,,
1050,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,원주시,,,,,,,,,,,,,,,,,,,,,,
1051,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,강릉시,,,,,,,,,,,,,,,,,,,,,,
1052,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,동해시,,,,,,,,,,,,,,,,,,,,,,
1053,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,태백시,,,,,,,,,,,,,,,,,,,,,,
1054,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,속초시,,,,,,,,,,,,,,,,,,,,,,
1055,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,삼척시,,,,,,,,,,,,,,,,,,,,,,
1056,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,홍천군,,,,,,,,,,,,,,,,,,,,,,
1057,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,횡성군,,,,,,,,,,,,,,,,,,,,,,
1058,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,영월군,,,,,,,,,,,,,,,,,,,,,,
1059,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,평창군,,,,,,,,,,,,,,,,,,,,,,
1060,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,정선군,,,,,,,,,,,,,,,,,,,,,,
1061,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,철원군,,,,,,,,,,,,,,,,,,,,,,
1062,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,화천군,,,,,,,,,,,,,,,,,,,,,,
1063,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,양구군,,,,,,,,,,,,,,,,,,,,,,
1064,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,인제군,,,,,,,,,,,,,,,,,,,,,,
1065,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,고성군,,,,,,,,,,,,,,,,,,,,,,
1066,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,강원도,양양군,,,,,,,,,,,,,,,,,,,,,,
1067,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,동부,,,,,,,,,,,,,,,,,,,,,,
1068,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,읍부,,,,,,,,,,,,,,,,,,,,,,
1069,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,면부,,,,,,,,,,,,,,,,,,,,,,
1070,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,충주시,,,,,,,,,,,,,,,,,,,,,,
1071,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,제천시,,,,,,,,,,,,,,,,,,,,,,
1072,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,청주시,,,,,,,,,,,,,,,,,,,,,,
1073,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,상당구,,,,,,,,,,,,,,,,,,,,,,
1074,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,서원구,,,,,,,,,,,,,,,,,,,,,,
1075,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,흥덕구,,,,,,,,,,,,,,,,,,,,,,
1076,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,청원구,,,,,,,,,,,,,,,,,,,,,,
1077,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,보은군,,,,,,,,,,,,,,,,,,,,,,
1078,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,옥천군,,,,,,,,,,,,,,,,,,,,,,
1079,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,영동군,,,,,,,,,,,,,,,,,,,,,,
1080,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,진천군,,,,,,,,,,,,,,,,,,,,,,
1081,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,괴산군,,,,,,,,,,,,,,,,,,,,,,
1082,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,음성군,,,,,,,,,,,,,,,,,,,,,,
1083,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,단양군,,,,,,,,,,,,,,,,,,,,,,
1084,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청북도,증평군,,,,,,,,,,,,,,,,,,,,,,
1085,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,동부,,,,,,,,,,,,,,,,,,,,,,
1086,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,읍부,,,,,,,,,,,,,,,,,,,,,,
1087,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,면부,,,,,,,,,,,,,,,,,,,,,,
1088,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,천안시,,,,,,,,,,,,,,,,,,,,,,
1089,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,동남구,,,,,,,,,,,,,,,,,,,,,,
1090,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,서북구,,,,,,,,,,,,,,,,,,,,,,
1091,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,공주시,,,,,,,,,,,,,,,,,,,,,,
1092,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,보령시,,,,,,,,,,,,,,,,,,,,,,
1093,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,아산시,,,,,,,,,,,,,,,,,,,,,,
1094,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,서산시,,,,,,,,,,,,,,,,,,,,,,
1095,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,논산시,,,,,,,,,,,,,,,,,,,,,,
1096,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,계룡시,,,,,,,,,,,,,,,,,,,,,,
1097,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,당진시,,,,,,,,,,,,,,,,,,,,,,
1098,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,금산군,,,,,,,,,,,,,,,,,,,,,,
1099,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,부여군,,,,,,,,,,,,,,,,,,,,,,
1100,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,서천군,,,,,,,,,,,,,,,,,,,,,,
1101,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,청양군,,,,,,,,,,,,,,,,,,,,,,
1102,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,홍성군,,,,,,,,,,,,,,,,,,,,,,
1103,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,예산군,,,,,,,,,,,,,,,,,,,,,,
1104,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,충청남도,태안군,,,,,,,,,,,,,,,,,,,,,,
1105,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,동부,,,,,,,,,,,,,,,,,,,,,,
1106,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,읍부,,,,,,,,,,,,,,,,,,,,,,
1107,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,면부,,,,,,,,,,,,,,,,,,,,,,
1108,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,전주시,,,,,,,,,,,,,,,,,,,,,,
1109,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,완산구,,,,,,,,,,,,,,,,,,,,,,
1110,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,덕진구,,,,,,,,,,,,,,,,,,,,,,
1111,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,군산시,,,,,,,,,,,,,,,,,,,,,,
1112,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,익산시,,,,,,,,,,,,,,,,,,,,,,
1113,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,정읍시,,,,,,,,,,,,,,,,,,,,,,
1114,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,남원시,,,,,,,,,,,,,,,,,,,,,,
1115,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,김제시,,,,,,,,,,,,,,,,,,,,,,
1116,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,완주군,,,,,,,,,,,,,,,,,,,,,,
1117,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,진안군,,,,,,,,,,,,,,,,,,,,,,
1118,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,무주군,,,,,,,,,,,,,,,,,,,,,,
1119,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,장수군,,,,,,,,,,,,,,,,,,,,,,
1120,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,임실군,,,,,,,,,,,,,,,,,,,,,,
1121,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,순창군,,,,,,,,,,,,,,,,,,,,,,
1122,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,고창군,,,,,,,,,,,,,,,,,,,,,,
1123,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라북도,부안군,,,,,,,,,,,,,,,,,,,,,,
1124,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,동부,,,,,,,,,,,,,,,,,,,,,,
1125,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,읍부,,,,,,,,,,,,,,,,,,,,,,
1126,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,면부,,,,,,,,,,,,,,,,,,,,,,
1127,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,목포시,,,,,,,,,,,,,,,,,,,,,,
1128,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,여수시,,,,,,,,,,,,,,,,,,,,,,
1129,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,순천시,,,,,,,,,,,,,,,,,,,,,,
1130,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,나주시,,,,,,,,,,,,,,,,,,,,,,
1131,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,광양시,,,,,,,,,,,,,,,,,,,,,,
1132,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,담양군,,,,,,,,,,,,,,,,,,,,,,
1133,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,곡성군,,,,,,,,,,,,,,,,,,,,,,
1134,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,구례군,,,,,,,,,,,,,,,,,,,,,,
1135,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,고흥군,,,,,,,,,,,,,,,,,,,,,,
1136,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,보성군,,,,,,,,,,,,,,,,,,,,,,
1137,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,화순군,,,,,,,,,,,,,,,,,,,,,,
1138,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,장흥군,,,,,,,,,,,,,,,,,,,,,,
1139,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,강진군,,,,,,,,,,,,,,,,,,,,,,
1140,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,해남군,,,,,,,,,,,,,,,,,,,,,,
1141,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,영암군,,,,,,,,,,,,,,,,,,,,,,
1142,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,무안군,,,,,,,,,,,,,,,,,,,,,,
1143,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,함평군,,,,,,,,,,,,,,,,,,,,,,
1144,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,영광군,,,,,,,,,,,,,,,,,,,,,,
1145,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,장성군,,,,,,,,,,,,,,,,,,,,,,
1146,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,완도군,,,,,,,,,,,,,,,,,,,,,,
1147,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,진도군,,,,,,,,,,,,,,,,,,,,,,
1148,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,전라남도,신안군,,,,,,,,,,,,,,,,,,,,,,
1149,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,동부,,,,,,,,,,,,,,,,,,,,,,
1150,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,읍부,,,,,,,,,,,,,,,,,,,,,,
1151,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,면부,,,,,,,,,,,,,,,,,,,,,,
1152,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,포항시,,,,,,,,,,,,,,,,,,,,,,
1153,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,남구,,,,,,,,,,,,,,,,,,,,,,
1154,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,북구,,,,,,,,,,,,,,,,,,,,,,
1155,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,경주시,,,,,,,,,,,,,,,,,,,,,,
1156,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,김천시,,,,,,,,,,,,,,,,,,,,,,
1157,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,안동시,,,,,,,,,,,,,,,,,,,,,,
1158,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,구미시,,,,,,,,,,,,,,,,,,,,,,
1159,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,영주시,,,,,,,,,,,,,,,,,,,,,,
1160,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,영천시,,,,,,,,,,,,,,,,,,,,,,
1161,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,상주시,,,,,,,,,,,,,,,,,,,,,,
1162,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,문경시,,,,,,,,,,,,,,,,,,,,,,
1163,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,경산시,,,,,,,,,,,,,,,,,,,,,,
1164,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,군위군,,,,,,,,,,,,,,,,,,,,,,
1165,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,의성군,,,,,,,,,,,,,,,,,,,,,,
1166,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,청송군,,,,,,,,,,,,,,,,,,,,,,
1167,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,영양군,,,,,,,,,,,,,,,,,,,,,,
1168,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,영덕군,,,,,,,,,,,,,,,,,,,,,,
1169,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,청도군,,,,,,,,,,,,,,,,,,,,,,
1170,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,고령군,,,,,,,,,,,,,,,,,,,,,,
1171,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,성주군,,,,,,,,,,,,,,,,,,,,,,
1172,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,칠곡군,,,,,,,,,,,,,,,,,,,,,,
1173,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,예천군,,,,,,,,,,,,,,,,,,,,,,
1174,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,봉화군,,,,,,,,,,,,,,,,,,,,,,
1175,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,울진군,,,,,,,,,,,,,,,,,,,,,,
1176,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상북도,울릉군,,,,,,,,,,,,,,,,,,,,,,
1177,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,동부,,,,,,,,,,,,,,,,,,,,,,
1178,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,읍부,,,,,,,,,,,,,,,,,,,,,,
1179,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,면부,,,,,,,,,,,,,,,,,,,,,,
1180,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,진주시,,,,,,,,,,,,,,,,,,,,,,
1181,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,통영시,,,,,,,,,,,,,,,,,,,,,,
1182,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,사천시,,,,,,,,,,,,,,,,,,,,,,
1183,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,김해시,,,,,,,,,,,,,,,,,,,,,,
1184,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,밀양시,,,,,,,,,,,,,,,,,,,,,,
1185,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,거제시,,,,,,,,,,,,,,,,,,,,,,
1186,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,양산시,,,,,,,,,,,,,,,,,,,,,,
1187,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,창원시,,,,,,,,,,,,,,,,,,,,,,
1188,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,의창구,,,,,,,,,,,,,,,,,,,,,,
1189,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,성산구,,,,,,,,,,,,,,,,,,,,,,
1190,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,마산합포구,,,,,,,,,,,,,,,,,,,,,,
1191,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,마산회원구,,,,,,,,,,,,,,,,,,,,,,
1192,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,진해구,,,,,,,,,,,,,,,,,,,,,,
1193,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,의령군,,,,,,,,,,,,,,,,,,,,,,
1194,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,함안군,,,,,,,,,,,,,,,,,,,,,,
1195,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,창녕군,,,,,,,,,,,,,,,,,,,,,,
1196,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,고성군,,,,,,,,,,,,,,,,,,,,,,
1197,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,남해군,,,,,,,,,,,,,,,,,,,,,,
1198,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,하동군,,,,,,,,,,,,,,,,,,,,,,
1199,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,산청군,,,,,,,,,,,,,,,,,,,,,,
1200,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,함양군,,,,,,,,,,,,,,,,,,,,,,
1201,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,거창군,,,,,,,,,,,,,,,,,,,,,,
1202,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,경상남도,합천군,,,,,,,,,,,,,,,,,,,,,,
1203,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,제주특별자치도,동부,,,,,,,,,,,,,,,,,,,,,,
1204,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,제주특별자치도,읍부,,,,,,,,,,,,,,,,,,,,,,
1205,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,제주특별자치도,면부,,,,,,,,,,,,,,,,,,,,,,
1206,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,제주특별자치도,제주시,,,,,,,,,,,,,,,,,,,,,,
1207,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,제주특별자치도,서귀포시,,,,,,,,,,,,,,,,,,,,,,
1208,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,서울특별시,종로구,,,,,,,,,,,,,,,,,,,,,,
1209,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,서울특별시,중구,,,,,,,,,,,,,,,,,,,,,,
